address_id,customer_id,address_type,country,emirate,city,area,street_address,building_name,flat_or_villa_no,po_box,postal_code,address_status
ADDR001473,CUST00773,Home Country,United Kingdom,,Metro City,Market Area,"House 425, Street 37",,,,777995,Active
ADDR001474,CUST00774,UAE Residence,United Arab Emirates,Abu Dhabi,Abu Dhabi,Corniche,9 Corniche Street,Building 105,1360,62757,,Active
ADDR001475,CUST00774,Home Country,Bangladesh,,Metro City,Main Area,"House 394, Street 46",,,,101220,Active
ADDR001476,CUST00775,UAE Residence,United Arab Emirates,Umm Al Quwain,Umm Al Quwain,Al Salamah,25 Al Salamah Street,Building 175,2035,11261,,Active
ADDR001477,CUST00775,Home Country,Egypt,,Capital City,Town Center,"House 24, Street 16",,,,611094,Active
ADDR001478,CUST00776,UAE Residence,United Arab Emirates,Ras Al Khaimah,Ras Al Khaimah,Al Nakheel,68 Al Nakheel Street,Building 162,2198,64645,,Active
ADDR001479,CUST00776,Home Country,Pakistan,,Old Town,Market Area,"House 85, Street 3",,,,622935,Active
ADDR001480,CUST00777,UAE Residence,United Arab Emirates,Umm Al Quwain,Umm Al Quwain,Al Salamah,74 Al Salamah Street,Building 132,1061,45777,,Active
ADDR001481,CUST00777,Home Country,Bangladesh,,Central District,Market Area,"House 345, Street 45",,,,825157,Active
ADDR001482,CUST00778,UAE Residence,United Arab Emirates,Ajman,Ajman,Ajman Corniche,93 Ajman Corniche Street,Building 78,2316,67705,,Active
ADDR001483,CUST00778,Home Country,Jordan,,Old Town,Market Area,"House 316, Street 27",,,,464498,Active
ADDR001484,CUST00779,UAE Residence,United Arab Emirates,Dubai,Dubai,Jumeirah,37 Jumeirah Street,Building 173,1202,54605,,Active
ADDR001485,CUST00780,UAE Residence,United Arab Emirates,Ajman,Ajman,Al Jurf,57 Al Jurf Street,Building 35,1850,71720,,Active
ADDR001486,CUST00780,Home Country,India,,Old Town,Residential Zone,"House 347, Street 18",,,,194174,Active
ADDR001487,CUST00781,UAE Residence,United Arab Emirates,Umm Al Quwain,Umm Al Quwain,Falaj Al Mualla,65 Falaj Al Mualla Street,Building 27,1930,86805,,Active
ADDR001488,CUST00781,Home Country,Philippines,,Central District,Town Center,"House 245, Street 37",,,,467027,Active
ADDR001489,CUST00782,UAE Residence,United Arab Emirates,Dubai,Dubai,Deira,25 Deira Street,Building 79,1468,27350,,Active
ADDR001490,CUST00783,UAE Residence,United Arab Emirates,Umm Al Quwain,Umm Al Quwain,Falaj Al Mualla,8 Falaj Al Mualla Street,Building 48,1892,33534,,Active
ADDR001491,CUST00783,Home Country,Jordan,,Old Town,Market Area,"House 30, Street 14",,,,231079,Active
ADDR001492,CUST00784,UAE Residence,United Arab Emirates,Umm Al Quwain,Umm Al Quwain,Old Town,85 Old Town Street,Building 66,1515,32522,,Active
ADDR001493,CUST00784,Home Country,India,,Central District,Town Center,"House 115, Street 16",,,,110600,Active
ADDR001494,CUST00785,UAE Residence,United Arab Emirates,Ras Al Khaimah,Ras Al Khaimah,Al Nakheel,60 Al Nakheel Street,Building 193,1157,15140,,Active
ADDR001495,CUST00785,Home Country,Egypt,,Old Town,Market Area,"House 172, Street 6",,,,553698,Active
ADDR001496,CUST00786,UAE Residence,United Arab Emirates,Ras Al Khaimah,Ras Al Khaimah,Khuzam,19 Khuzam Street,Building 166,709,45620,,Active
ADDR001497,CUST00786,Home Country,Philippines,,Old Town,Town Center,"House 382, Street 31",,,,485976,Active
ADDR001498,CUST00787,UAE Residence,United Arab Emirates,Dubai,Dubai,Bur Dubai,44 Bur Dubai Street,Building 182,2386,36228,,Active
ADDR001499,CUST00787,Home Country,Bangladesh,,Old Town,Main Area,"House 32, Street 47",,,,937343,Active
ADDR001500,CUST00788,UAE Residence,United Arab Emirates,Abu Dhabi,Abu Dhabi,Khalifa City,52 Khalifa City Street,Building 186,1772,88706,,Active
ADDR001501,CUST00788,Home Country,Sri Lanka,,Metro City,Market Area,"House 70, Street 32",,,,555580,Active
ADDR001502,CUST00789,UAE Residence,United Arab Emirates,Sharjah,Sharjah,Al Majaz,34 Al Majaz Street,Building 34,713,79833,,Active
ADDR001503,CUST00789,Home Country,Bangladesh,,Central District,Town Center,"House 82, Street 50",,,,908219,Active
ADDR001504,CUST00790,UAE Residence,United Arab Emirates,Ras Al Khaimah,Ras Al Khaimah,Al Hamra,60 Al Hamra Street,Building 36,998,75181,,Active
ADDR001505,CUST00790,Home Country,Bangladesh,,Metro City,Market Area,"House 173, Street 49",,,,707891,Active
ADDR001506,CUST00791,UAE Residence,United Arab Emirates,Sharjah,Sharjah,Al Nahda,5 Al Nahda Street,Building 60,1040,71805,,Active
ADDR001507,CUST00791,Home Country,Philippines,,Capital City,Main Area,"House 279, Street 45",,,,712439,Active
ADDR001508,CUST00792,UAE Residence,United Arab Emirates,Abu Dhabi,Abu Dhabi,Khalifa City,84 Khalifa City Street,Building 54,1129,14460,,Active
ADDR001509,CUST00792,Home Country,United Kingdom,,Metro City,Town Center,"House 6, Street 18",,,,307108,Active
ADDR001510,CUST00793,UAE Residence,United Arab Emirates,Sharjah,Sharjah,Al Majaz,98 Al Majaz Street,Building 51,608,92871,,Active
ADDR001511,CUST00793,Home Country,Nepal,,Metro City,Residential Zone,"House 188, Street 26",,,,765444,Active
ADDR001512,CUST00794,UAE Residence,United Arab Emirates,Umm Al Quwain,Umm Al Quwain,Al Salamah,17 Al Salamah Street,Building 93,2095,81752,,Active
ADDR001513,CUST00794,Home Country,Jordan,,Capital City,Residential Zone,"House 238, Street 15",,,,561256,Active
ADDR001514,CUST00795,UAE Residence,United Arab Emirates,Dubai,Dubai,Dubai Marina,68 Dubai Marina Street,Building 182,1623,98805,,Active
ADDR001515,CUST00795,Home Country,Philippines,,Capital City,Town Center,"House 487, Street 27",,,,699121,Active
ADDR001516,CUST00796,UAE Residence,United Arab Emirates,Fujairah,Fujairah,Madhab,70 Madhab Street,Building 5,1682,48770,,Active
ADDR001517,CUST00796,Home Country,Egypt,,Central District,Residential Zone,"House 158, Street 20",,,,863265,Active
ADDR001518,CUST00797,UAE Residence,United Arab Emirates,Umm Al Quwain,Umm Al Quwain,Falaj Al Mualla,13 Falaj Al Mualla Street,Building 95,2105,97253,,Active
ADDR001519,CUST00797,Home Country,Philippines,,Metro City,Town Center,"House 318, Street 43",,,,264985,Active
ADDR001520,CUST00798,UAE Residence,United Arab Emirates,Ajman,Ajman,Al Jurf,4 Al Jurf Street,Building 83,945,29066,,Active
ADDR001521,CUST00798,Home Country,Sri Lanka,,Old Town,Market Area,"House 332, Street 39",,,,549499,Active
ADDR001522,CUST00799,UAE Residence,United Arab Emirates,Ras Al Khaimah,Ras Al Khaimah,Khuzam,79 Khuzam Street,Building 53,1178,27404,,Active
ADDR001523,CUST00799,Home Country,Sri Lanka,,Metro City,Main Area,"House 114, Street 39",,,,579004,Active
ADDR001524,CUST00800,UAE Residence,United Arab Emirates,Ras Al Khaimah,Ras Al Khaimah,Al Dhait,87 Al Dhait Street,Building 173,2222,38533,,Active
ADDR001525,CUST00800,Home Country,Sri Lanka,,Metro City,Main Area,"House 356, Street 24",,,,123967,Active
ADDR001526,CUST00801,UAE Residence,United Arab Emirates,Sharjah,Sharjah,Al Majaz,13 Al Majaz Street,Building 153,2189,59038,,Active
ADDR001527,CUST00801,Home Country,Jordan,,Old Town,Residential Zone,"House 409, Street 24",,,,917236,Active
ADDR001528,CUST00802,UAE Residence,United Arab Emirates,Dubai,Dubai,Deira,17 Deira Street,Building 85,148,61920,,Active
ADDR001529,CUST00802,Home Country,Egypt,,Old Town,Town Center,"House 449, Street 48",,,,780893,Active
ADDR001530,CUST00803,UAE Residence,United Arab Emirates,Ras Al Khaimah,Ras Al Khaimah,Al Dhait,82 Al Dhait Street,Building 172,251,62857,,Active
ADDR001531,CUST00803,Home Country,Sri Lanka,,Old Town,Market Area,"House 153, Street 32",,,,537834,Active
ADDR001532,CUST00804,UAE Residence,United Arab Emirates,Ajman,Ajman,Al Nuaimiya,39 Al Nuaimiya Street,Building 146,2464,98937,,Active
ADDR001533,CUST00804,Home Country,United Kingdom,,Old Town,Market Area,"House 73, Street 36",,,,711922,Active
ADDR001534,CUST00805,UAE Residence,United Arab Emirates,Abu Dhabi,Abu Dhabi,Madinat Zayed,12 Madinat Zayed Street,Building 188,104,40292,,Active
ADDR001535,CUST00805,Home Country,Pakistan,,Central District,Market Area,"House 159, Street 10",,,,998122,Active
ADDR001536,CUST00806,UAE Residence,United Arab Emirates,Ajman,Ajman,Ajman Corniche,22 Ajman Corniche Street,Building 40,523,52631,,Active
ADDR001537,CUST00807,UAE Residence,United Arab Emirates,Abu Dhabi,Abu Dhabi,Madinat Zayed,98 Madinat Zayed Street,Building 103,1092,98736,,Active
ADDR001538,CUST00807,Home Country,Bangladesh,,Old Town,Residential Zone,"House 106, Street 37",,,,809534,Active
ADDR001539,CUST00808,UAE Residence,United Arab Emirates,Ajman,Ajman,Al Rashidiya,77 Al Rashidiya Street,Building 155,1154,90620,,Active
ADDR001540,CUST00808,Home Country,Egypt,,Central District,Residential Zone,"House 4, Street 13",,,,683355,Active
ADDR001541,CUST00809,UAE Residence,United Arab Emirates,Ras Al Khaimah,Ras Al Khaimah,Khuzam,42 Khuzam Street,Building 191,1272,64363,,Active
ADDR001542,CUST00809,Home Country,Sri Lanka,,Central District,Town Center,"House 399, Street 43",,,,784634,Active
ADDR001543,CUST00810,UAE Residence,United Arab Emirates,Abu Dhabi,Abu Dhabi,Khalifa City,10 Khalifa City Street,Building 121,339,77311,,Active
ADDR001544,CUST00810,Home Country,Sri Lanka,,Old Town,Market Area,"House 17, Street 4",,,,256884,Active
ADDR001545,CUST00811,UAE Residence,United Arab Emirates,Fujairah,Fujairah,Fujairah City,3 Fujairah City Street,Building 170,700,71307,,Active
ADDR001546,CUST00811,Home Country,Jordan,,Metro City,Town Center,"House 344, Street 25",,,,332204,Active
ADDR001547,CUST00812,UAE Residence,United Arab Emirates,Fujairah,Fujairah,Dibba,45 Dibba Street,Building 189,1700,96089,,Active
ADDR001548,CUST00812,Home Country,Egypt,,Old Town,Market Area,"House 369, Street 46",,,,966993,Active
ADDR001549,CUST00813,UAE Residence,United Arab Emirates,Sharjah,Sharjah,Al Majaz,94 Al Majaz Street,Building 53,1268,76190,,Active
ADDR001550,CUST00813,Home Country,Bangladesh,,Old Town,Residential Zone,"House 289, Street 14",,,,727456,Active
ADDR001551,CUST00814,UAE Residence,United Arab Emirates,Dubai,Dubai,Jumeirah,86 Jumeirah Street,Building 101,121,22587,,Active
ADDR001552,CUST00814,Home Country,Nepal,,Capital City,Main Area,"House 309, Street 1",,,,417051,Active
ADDR001553,CUST00815,UAE Residence,United Arab Emirates,Ras Al Khaimah,Ras Al Khaimah,Al Dhait,51 Al Dhait Street,Building 185,194,67981,,Active
ADDR001554,CUST00815,Home Country,Jordan,,Metro City,Market Area,"House 212, Street 20",,,,418983,Active
ADDR001555,CUST00816,UAE Residence,United Arab Emirates,Umm Al Quwain,Umm Al Quwain,Old Town,99 Old Town Street,Building 143,2439,92306,,Active
ADDR001556,CUST00816,Home Country,Sri Lanka,,Metro City,Town Center,"House 264, Street 23",,,,743865,Active
ADDR001557,CUST00817,UAE Residence,United Arab Emirates,Abu Dhabi,Abu Dhabi,Al Reem Island,12 Al Reem Island Street,Building 124,1865,17638,,Active
ADDR001558,CUST00818,UAE Residence,United Arab Emirates,Umm Al Quwain,Umm Al Quwain,Al Salamah,77 Al Salamah Street,Building 51,2131,22678,,Active
ADDR001559,CUST00818,Home Country,Philippines,,Old Town,Residential Zone,"House 469, Street 50",,,,841613,Active
ADDR001560,CUST00819,UAE Residence,United Arab Emirates,Fujairah,Fujairah,Al Faseel,82 Al Faseel Street,Building 144,541,11897,,Active
ADDR001561,CUST00819,Home Country,Philippines,,Central District,Residential Zone,"House 385, Street 32",,,,954180,Active
ADDR001562,CUST00820,UAE Residence,United Arab Emirates,Sharjah,Sharjah,Muweilah,54 Muweilah Street,Building 112,2454,49340,,Active
ADDR001563,CUST00820,Home Country,Jordan,,Central District,Town Center,"House 406, Street 14",,,,822118,Active
ADDR001564,CUST00821,UAE Residence,United Arab Emirates,Sharjah,Sharjah,Al Taawun,57 Al Taawun Street,Building 197,2350,17465,,Active
ADDR001565,CUST00821,Home Country,Pakistan,,Central District,Market Area,"House 257, Street 37",,,,131451,Active
ADDR001566,CUST00822,UAE Residence,United Arab Emirates,Fujairah,Fujairah,Al Faseel,50 Al Faseel Street,Building 112,1513,21518,,Active
ADDR001567,CUST00822,Home Country,Philippines,,Metro City,Town Center,"House 278, Street 20",,,,876103,Active
ADDR001568,CUST00823,UAE Residence,United Arab Emirates,Ajman,Ajman,Ajman Corniche,12 Ajman Corniche Street,Building 152,2266,80745,,Active
ADDR001569,CUST00823,Home Country,Egypt,,Metro City,Town Center,"House 141, Street 16",,,,954891,Active
ADDR001570,CUST00824,UAE Residence,United Arab Emirates,Abu Dhabi,Abu Dhabi,Al Reem Island,6 Al Reem Island Street,Building 156,1752,76599,,Active
ADDR001571,CUST00824,Home Country,India,,Central District,Market Area,"House 258, Street 3",,,,514262,Active
ADDR001572,CUST00825,UAE Residence,United Arab Emirates,Sharjah,Sharjah,Muweilah,8 Muweilah Street,Building 39,1082,15908,,Active
ADDR001573,CUST00825,Home Country,Egypt,,Old Town,Residential Zone,"House 202, Street 39",,,,770858,Active
ADDR001574,CUST00826,UAE Residence,United Arab Emirates,Sharjah,Sharjah,Muweilah,29 Muweilah Street,Building 77,1052,56966,,Active
ADDR001575,CUST00826,Home Country,Egypt,,Central District,Town Center,"House 305, Street 22",,,,285392,Active
ADDR001576,CUST00827,UAE Residence,United Arab Emirates,Dubai,Dubai,Bur Dubai,14 Bur Dubai Street,Building 176,1557,60970,,Active
ADDR001577,CUST00827,Home Country,Egypt,,Capital City,Market Area,"House 259, Street 29",,,,166582,Active
ADDR001578,CUST00828,UAE Residence,United Arab Emirates,Dubai,Dubai,Dubai Marina,70 Dubai Marina Street,Building 12,959,53269,,Active
ADDR001579,CUST00828,Home Country,Bangladesh,,Central District,Town Center,"House 319, Street 19",,,,500305,Active
ADDR001580,CUST00829,UAE Residence,United Arab Emirates,Ajman,Ajman,Al Nuaimiya,39 Al Nuaimiya Street,Building 151,341,37779,,Active
ADDR001581,CUST00829,Home Country,India,,Old Town,Town Center,"House 133, Street 29",,,,389621,Active
ADDR001582,CUST00830,UAE Residence,United Arab Emirates,Ajman,Ajman,Ajman Corniche,95 Ajman Corniche Street,Building 150,602,96123,,Active
ADDR001583,CUST00831,UAE Residence,United Arab Emirates,Fujairah,Fujairah,Fujairah City,55 Fujairah City Street,Building 21,863,33254,,Active
ADDR001584,CUST00831,Home Country,Bangladesh,,Capital City,Residential Zone,"House 23, Street 49",,,,349288,Active
ADDR001585,CUST00832,UAE Residence,United Arab Emirates,Fujairah,Fujairah,Madhab,90 Madhab Street,Building 81,1539,82253,,Active
ADDR001586,CUST00832,Home Country,India,,Old Town,Main Area,"House 327, Street 37",,,,769862,Active
ADDR001587,CUST00833,UAE Residence,United Arab Emirates,Dubai,Dubai,Deira,39 Deira Street,Building 32,1386,78306,,Active
ADDR001588,CUST00833,Home Country,Jordan,,Metro City,Market Area,"House 111, Street 24",,,,237386,Active
ADDR001589,CUST00834,UAE Residence,United Arab Emirates,Umm Al Quwain,Umm Al Quwain,Old Town,92 Old Town Street,Building 184,1743,10166,,Active
ADDR001590,CUST00834,Home Country,Bangladesh,,Capital City,Market Area,"House 264, Street 21",,,,430986,Active
ADDR001591,CUST00835,UAE Residence,United Arab Emirates,Fujairah,Fujairah,Fujairah City,99 Fujairah City Street,Building 7,786,86824,,Active
ADDR001592,CUST00835,Home Country,United Kingdom,,Central District,Town Center,"House 99, Street 34",,,,112123,Active
ADDR001593,CUST00836,UAE Residence,United Arab Emirates,Dubai,Dubai,Deira,9 Deira Street,Building 48,1306,56375,,Active
ADDR001594,CUST00837,UAE Residence,United Arab Emirates,Umm Al Quwain,Umm Al Quwain,Old Town,13 Old Town Street,Building 139,480,59123,,Active
ADDR001595,CUST00837,Home Country,Pakistan,,Capital City,Town Center,"House 383, Street 42",,,,947689,Active
ADDR001596,CUST00838,UAE Residence,United Arab Emirates,Dubai,Dubai,Dubai Marina,38 Dubai Marina Street,Building 156,2428,85811,,Active
ADDR001597,CUST00838,Home Country,Jordan,,Capital City,Market Area,"House 468, Street 26",,,,755855,Active
ADDR001598,CUST00839,UAE Residence,United Arab Emirates,Umm Al Quwain,Umm Al Quwain,Al Raas,5 Al Raas Street,Building 92,1477,25835,,Active
ADDR001599,CUST00839,Home Country,Egypt,,Capital City,Market Area,"House 427, Street 37",,,,531787,Active
ADDR001600,CUST00840,UAE Residence,United Arab Emirates,Ras Al Khaimah,Ras Al Khaimah,Al Dhait,11 Al Dhait Street,Building 129,1874,96542,,Active
ADDR001601,CUST00840,Home Country,Egypt,,Old Town,Main Area,"House 248, Street 1",,,,662317,Active
ADDR001602,CUST00841,UAE Residence,United Arab Emirates,Dubai,Dubai,Business Bay,79 Business Bay Street,Building 38,936,31356,,Active
ADDR001603,CUST00841,Home Country,Philippines,,Central District,Main Area,"House 252, Street 45",,,,206339,Active
ADDR001604,CUST00842,UAE Residence,United Arab Emirates,Ras Al Khaimah,Ras Al Khaimah,Al Dhait,11 Al Dhait Street,Building 40,1002,37202,,Active
ADDR001605,CUST00843,UAE Residence,United Arab Emirates,Umm Al Quwain,Umm Al Quwain,Falaj Al Mualla,10 Falaj Al Mualla Street,Building 196,898,46627,,Active
ADDR001606,CUST00843,Home Country,Pakistan,,Central District,Market Area,"House 493, Street 9",,,,144135,Active
ADDR001607,CUST00844,UAE Residence,United Arab Emirates,Ras Al Khaimah,Ras Al Khaimah,Khuzam,6 Khuzam Street,Building 171,314,37944,,Active
ADDR001608,CUST00844,Home Country,India,,Old Town,Main Area,"House 480, Street 31",,,,620121,Active
ADDR001609,CUST00845,UAE Residence,United Arab Emirates,Abu Dhabi,Abu Dhabi,Madinat Zayed,72 Madinat Zayed Street,Building 90,1679,30250,,Active
ADDR001610,CUST00845,Home Country,Philippines,,Old Town,Residential Zone,"House 277, Street 1",,,,507539,Active
ADDR001611,CUST00846,UAE Residence,United Arab Emirates,Ajman,Ajman,Al Nuaimiya,9 Al Nuaimiya Street,Building 177,843,64331,,Active
ADDR001612,CUST00846,Home Country,Philippines,,Metro City,Main Area,"House 333, Street 15",,,,162438,Active
ADDR001613,CUST00847,UAE Residence,United Arab Emirates,Ajman,Ajman,Al Jurf,10 Al Jurf Street,Building 110,1403,74275,,Active
ADDR001614,CUST00847,Home Country,Pakistan,,Capital City,Market Area,"House 57, Street 8",,,,681296,Active
ADDR001615,CUST00848,UAE Residence,United Arab Emirates,Ajman,Ajman,Al Nuaimiya,83 Al Nuaimiya Street,Building 17,2321,20730,,Active
ADDR001616,CUST00848,Home Country,Pakistan,,Capital City,Market Area,"House 443, Street 43",,,,844966,Active
ADDR001617,CUST00849,UAE Residence,United Arab Emirates,Fujairah,Fujairah,Dibba,87 Dibba Street,Building 158,1008,35646,,Active
ADDR001618,CUST00849,Home Country,Egypt,,Capital City,Market Area,"House 167, Street 23",,,,712071,Active
ADDR001619,CUST00850,UAE Residence,United Arab Emirates,Umm Al Quwain,Umm Al Quwain,Old Town,75 Old Town Street,Building 185,656,17807,,Active
ADDR001620,CUST00850,Home Country,Nepal,,Old Town,Market Area,"House 114, Street 8",,,,929122,Active
ADDR001621,CUST00851,UAE Residence,United Arab Emirates,Abu Dhabi,Abu Dhabi,Al Reem Island,77 Al Reem Island Street,Building 111,2374,96259,,Active
ADDR001622,CUST00851,Home Country,Egypt,,Capital City,Main Area,"House 452, Street 38",,,,838085,Active
ADDR001623,CUST00852,UAE Residence,United Arab Emirates,Ajman,Ajman,Al Nuaimiya,74 Al Nuaimiya Street,Building 196,1758,81771,,Active
ADDR001624,CUST00853,UAE Residence,United Arab Emirates,Dubai,Dubai,Business Bay,46 Business Bay Street,Building 8,1509,31401,,Active
ADDR001625,CUST00853,Home Country,Jordan,,Capital City,Main Area,"House 73, Street 49",,,,151331,Active
ADDR001626,CUST00854,UAE Residence,United Arab Emirates,Umm Al Quwain,Umm Al Quwain,Falaj Al Mualla,55 Falaj Al Mualla Street,Building 2,2226,26049,,Active
ADDR001627,CUST00854,Home Country,Egypt,,Old Town,Residential Zone,"House 398, Street 7",,,,822507,Active
ADDR001628,CUST00855,UAE Residence,United Arab Emirates,Ras Al Khaimah,Ras Al Khaimah,Al Nakheel,33 Al Nakheel Street,Building 66,1768,15570,,Active
ADDR001629,CUST00855,Home Country,Sri Lanka,,Capital City,Town Center,"House 465, Street 7",,,,369121,Active
ADDR001630,CUST00856,UAE Residence,United Arab Emirates,Dubai,Dubai,Dubai Marina,31 Dubai Marina Street,Building 70,1841,83914,,Active
ADDR001631,CUST00856,Home Country,Pakistan,,Central District,Residential Zone,"House 144, Street 37",,,,469514,Active
ADDR001632,CUST00857,UAE Residence,United Arab Emirates,Dubai,Dubai,Jumeirah,2 Jumeirah Street,Building 152,1462,75732,,Active
ADDR001633,CUST00857,Home Country,Jordan,,Capital City,Town Center,"House 424, Street 9",,,,825940,Active
ADDR001634,CUST00858,UAE Residence,United Arab Emirates,Ajman,Ajman,Al Jurf,44 Al Jurf Street,Building 102,1871,87872,,Active
ADDR001635,CUST00858,Home Country,Egypt,,Metro City,Residential Zone,"House 293, Street 42",,,,142594,Active
ADDR001636,CUST00859,UAE Residence,United Arab Emirates,Ajman,Ajman,Al Jurf,19 Al Jurf Street,Building 156,1224,20246,,Active
ADDR001637,CUST00859,Home Country,Pakistan,,Central District,Market Area,"House 341, Street 40",,,,789884,Active
ADDR001638,CUST00860,UAE Residence,United Arab Emirates,Dubai,Dubai,Business Bay,80 Business Bay Street,Building 92,1961,95267,,Active
ADDR001639,CUST00860,Home Country,United Kingdom,,Old Town,Town Center,"House 92, Street 21",,,,989163,Active
ADDR001640,CUST00861,UAE Residence,United Arab Emirates,Sharjah,Sharjah,Al Taawun,37 Al Taawun Street,Building 117,1764,61188,,Active
ADDR001641,CUST00862,UAE Residence,United Arab Emirates,Ras Al Khaimah,Ras Al Khaimah,Al Nakheel,77 Al Nakheel Street,Building 89,900,15884,,Active
ADDR001642,CUST00862,Home Country,Bangladesh,,Capital City,Town Center,"House 481, Street 19",,,,619432,Active
ADDR001643,CUST00863,UAE Residence,United Arab Emirates,Sharjah,Sharjah,Al Taawun,81 Al Taawun Street,Building 103,606,71526,,Active
ADDR001644,CUST00863,Home Country,Pakistan,,Central District,Town Center,"House 456, Street 34",,,,435721,Active
ADDR001645,CUST00864,UAE Residence,United Arab Emirates,Ras Al Khaimah,Ras Al Khaimah,Al Nakheel,18 Al Nakheel Street,Building 176,1687,26970,,Active
ADDR001646,CUST00864,Home Country,India,,Old Town,Town Center,"House 44, Street 8",,,,895402,Active
ADDR001647,CUST00865,UAE Residence,United Arab Emirates,Ajman,Ajman,Ajman Corniche,18 Ajman Corniche Street,Building 197,2313,62300,,Active
ADDR001648,CUST00865,Home Country,Sri Lanka,,Old Town,Main Area,"House 394, Street 13",,,,423424,Active
ADDR001649,CUST00866,UAE Residence,United Arab Emirates,Ras Al Khaimah,Ras Al Khaimah,Al Hamra,35 Al Hamra Street,Building 103,2347,87921,,Active
ADDR001650,CUST00867,UAE Residence,United Arab Emirates,Fujairah,Fujairah,Madhab,62 Madhab Street,Building 167,289,26375,,Active
ADDR001651,CUST00867,Home Country,United Kingdom,,Old Town,Residential Zone,"House 194, Street 11",,,,979951,Active
ADDR001652,CUST00868,UAE Residence,United Arab Emirates,Ajman,Ajman,Ajman Corniche,88 Ajman Corniche Street,Building 76,284,30727,,Active
ADDR001653,CUST00868,Home Country,Nepal,,Capital City,Residential Zone,"House 421, Street 32",,,,238555,Active
ADDR001654,CUST00869,UAE Residence,United Arab Emirates,Sharjah,Sharjah,Al Nahda,92 Al Nahda Street,Building 38,1421,29393,,Active
ADDR001655,CUST00869,Home Country,Jordan,,Central District,Market Area,"House 493, Street 13",,,,456728,Active
ADDR001656,CUST00870,UAE Residence,United Arab Emirates,Sharjah,Sharjah,Muweilah,96 Muweilah Street,Building 100,239,10090,,Active
ADDR001657,CUST00870,Home Country,Bangladesh,,Central District,Residential Zone,"House 308, Street 25",,,,165555,Active
ADDR001658,CUST00871,UAE Residence,United Arab Emirates,Ajman,Ajman,Al Rashidiya,14 Al Rashidiya Street,Building 93,332,54496,,Active
ADDR001659,CUST00871,Home Country,Sri Lanka,,Metro City,Main Area,"House 321, Street 24",,,,867715,Active
ADDR001660,CUST00872,UAE Residence,United Arab Emirates,Sharjah,Sharjah,Muweilah,26 Muweilah Street,Building 197,460,34696,,Active
ADDR001661,CUST00872,Home Country,Bangladesh,,Capital City,Residential Zone,"House 191, Street 27",,,,117467,Active
ADDR001662,CUST00873,UAE Residence,United Arab Emirates,Abu Dhabi,Abu Dhabi,Madinat Zayed,80 Madinat Zayed Street,Building 59,1281,97016,,Active
ADDR001663,CUST00873,Home Country,Sri Lanka,,Metro City,Market Area,"House 77, Street 9",,,,860848,Active
ADDR001664,CUST00874,UAE Residence,United Arab Emirates,Fujairah,Fujairah,Fujairah City,1 Fujairah City Street,Building 155,449,29252,,Active
ADDR001665,CUST00874,Home Country,Jordan,,Central District,Residential Zone,"House 456, Street 48",,,,337209,Active
ADDR001666,CUST00875,UAE Residence,United Arab Emirates,Fujairah,Fujairah,Fujairah City,36 Fujairah City Street,Building 179,408,46836,,Active
ADDR001667,CUST00875,Home Country,India,,Capital City,Town Center,"House 263, Street 15",,,,378123,Active
ADDR001668,CUST00876,UAE Residence,United Arab Emirates,Fujairah,Fujairah,Dibba,88 Dibba Street,Building 163,2008,73139,,Active
ADDR001669,CUST00876,Home Country,India,,Metro City,Residential Zone,"House 24, Street 49",,,,255805,Active
ADDR001670,CUST00877,UAE Residence,United Arab Emirates,Dubai,Dubai,Deira,55 Deira Street,Building 136,704,39895,,Active
ADDR001671,CUST00877,Home Country,India,,Capital City,Market Area,"House 252, Street 40",,,,693336,Active
ADDR001672,CUST00878,UAE Residence,United Arab Emirates,Umm Al Quwain,Umm Al Quwain,Al Salamah,65 Al Salamah Street,Building 28,164,15588,,Active
ADDR001673,CUST00878,Home Country,Bangladesh,,Old Town,Market Area,"House 442, Street 20",,,,270524,Active
ADDR001674,CUST00879,UAE Residence,United Arab Emirates,Ajman,Ajman,Al Jurf,60 Al Jurf Street,Building 133,1883,38448,,Active
ADDR001675,CUST00879,Home Country,United Kingdom,,Central District,Residential Zone,"House 259, Street 31",,,,573598,Active
ADDR001676,CUST00880,UAE Residence,United Arab Emirates,Abu Dhabi,Abu Dhabi,Al Reem Island,17 Al Reem Island Street,Building 107,974,49388,,Active
ADDR001677,CUST00880,Home Country,Egypt,,Metro City,Market Area,"House 384, Street 49",,,,617986,Active
ADDR001678,CUST00881,UAE Residence,United Arab Emirates,Umm Al Quwain,Umm Al Quwain,Falaj Al Mualla,41 Falaj Al Mualla Street,Building 80,1311,34337,,Active
ADDR001679,CUST00881,Home Country,Bangladesh,,Metro City,Residential Zone,"House 104, Street 21",,,,222426,Active
ADDR001680,CUST00882,UAE Residence,United Arab Emirates,Dubai,Dubai,Jumeirah,68 Jumeirah Street,Building 174,2382,34453,,Active
ADDR001681,CUST00882,Home Country,United Kingdom,,Capital City,Residential Zone,"House 24, Street 16",,,,363995,Active
ADDR001682,CUST00883,UAE Residence,United Arab Emirates,Abu Dhabi,Abu Dhabi,Al Reem Island,30 Al Reem Island Street,Building 142,2260,34469,,Active
ADDR001683,CUST00883,Home Country,Nepal,,Old Town,Market Area,"House 4, Street 17",,,,562821,Active
